GET,https://www.github.com/,2023-06-30 17:14:02.764373
GET,https://www.github.com/,2023-06-29 14:59:39.359584
POST,https://www.github.com/,2023-06-29 14:59:39.359584
GET,https://www.github.com/,2023-06-30 17:14:02.764373
GET,https://www.github.com/,2023-06-25 17:14:02.764373
POST,https://reqres.in/api/users,2023-06-30 18:37:26.389477
POST,https://reqres.in/api/users,2023-06-30 18:37:27.408571
POST,https://reqres.in/api/users,2023-06-30 18:37:37.254435
